Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1648892703935,55,280,74,67,72,41,210,65,969
1648892703942,55,278,80,68,73,48,191,71,966
1648892703951,57,281,75,66,70,49,215,65,966
1648892703959,58,277,76,68,75,49,214,66,968
1648892703969,51,280,78,67,71,50,215,64,969
1648892703976,57,280,77,67,77,47,210,66,969
1648892703984,53,281,75,64,75,44,212,63,973
1648892703992,59,282,75,65,73,49,214,65,975
1648892704002,54,276,80,68,72,50,213,67,970
1648892704010,53,280,73,69,73,46,208,65,972
1648892704018,52,277,77,70,71,47,208,63,971
1648892704025,60,280,74,69,73,45,217,63,974
1648892704033,55,283,77,73,66,45,214,64,974
1648892704041,58,277,78,74,69,49,212,61,975
1648892704049,54,275,73,72,73,45,211,67,978
1648892704056,58,272,70,66,72,44,213,70,963
1648892704064,52,281,77,67,73,50,213,71,978
1648892704072,51,268,62,69,62,59,228,68,964
1648892704080,70,288,63,66,86,57,200,69,983
1648892704088,72,297,82,59,61,53,232,76,986
1648892704096,54,285,72,66,70,45,215,65,969
1648892704104,54,278,71,63,69,46,207,66,970
1648892704112,49,281,78,72,74,49,214,62,970
1648892704119,57,281,82,69,66,49,214,62,972
1648892704128,55,277,73,65,67,49,216,66,968
1648892704136,52,275,75,67,69,47,213,67,971
1648892704144,57,279,76,68,76,53,217,61,971
1648892704151,50,278,77,66,69,47,212,64,969
1648892704159,57,280,73,70,73,47,215,68,970
1648892704167,55,275,74,70,68,43,213,65,970
1648892704175,52,283,76,67,73,47,212,68,973
1648892704182,55,287,76,70,79,48,209,67,975
1648892704191,59,279,80,68,66,51,215,64,971
1648892704201,54,285,78,68,61,52,228,73,975
1648892704211,46,275,78,81,82,42,224,77,989
1648892704219,48,266,82,80,90,59,214,57,968
1648892704418,65,288,73,69,74,50,217,62,980
1648892704427,54,282,77,64,72,52,215,66,979
1648892704435,56,285,77,68,67,45,219,65,979
1648892704443,50,284,76,68,71,50,214,63,984
1648892704451,55,286,76,69,66,45,218,66,978
1648892704460,55,288,74,73,73,44,217,66,979
1648892704468,57,290,78,68,73,50,219,63,980
1648892704476,54,288,76,66,74,48,213,64,981
1648892704483,57,281,76,70,68,47,219,64,984
1648892704493,52,283,82,68,74,53,219,66,980
1648892704503,60,288,74,70,77,47,219,66,981
1648892704511,59,289,72,67,73,55,217,66,982
1648892704520,57,286,80,71,71,46,218,65,978
1648892704528,56,289,75,69,71,55,216,66,979
1648892704539,56,285,74,67,76,47,218,66,984
1648892704548,54,287,81,72,69,48,218,64,982
1648892704556,55,288,75,75,73,46,216,69,984
1648892704564,53,290,76,72,76,49,216,68,980
1648892704573,58,286,76,71,73,44,219,68,988
1648892704581,53,285,79,71,72,51,217,63,988
1648892704589,61,292,74,72,76,48,219,67,982
1648892704597,61,290,76,68,69,50,219,66,981
1648892704607,56,292,76,68,75,48,219,63,987
1648892704616,57,291,77,71,71,48,221,66,987
1648892704624,60,288,76,69,68,54,209,65,995
1648892704633,57,289,79,69,76,50,216,65,987
1648892704641,60,290,75,72,67,50,216,65,985
1648892704649,51,288,78,68,69,50,222,62,987
1648892704656,49,292,79,67,76,49,222,66,983
1648892704666,55,290,80,74,73,48,220,61,987
1648892704674,59,291,75,72,73,47,222,64,984
1648892704682,53,294,74,66,70,51,219,66,989
1648892704690,56,291,78,72,71,56,222,68,987
1648892704698,60,289,76,71,74,46,215,69,987
1648892704707,56,296,79,75,73,47,217,66,990
1648892704715,51,287,77,74,69,44,220,67,991
1648892704723,57,292,78,69,67,56,221,65,984
1648892704732,55,290,77,72,74,50,218,59,988
1648892704740,56,294,77,67,74,52,225,69,990
1648892704748,57,292,72,74,71,45,218,64,985
1648892704755,49,289,78,74,66,54,221,63,988
1648892704763,55,294,73,73,73,47,221,69,983
1648892704772,52,292,75,72,72,44,221,68,992
1648892704780,54,294,72,69,72,50,220,63,987
1648892704788,51,291,81,70,72,48,224,64,989
1648892704796,54,292,79,70,70,51,230,65,988
1648892704806,61,289,75,74,79,48,218,65,991
1648892704813,57,292,77,69,75,48,219,65,988
1648892704823,58,290,70,70,75,53,216,65,992
1648892704833,56,292,77,72,76,49,218,62,991
1648892704841,54,293,80,70,71,49,226,69,989
1648892704849,58,296,75,69,73,51,216,68,996
1648892704857,56,292,77,70,73,49,219,63,989
1648892704867,51,296,75,70,73,50,222,65,991
1648892704875,52,289,76,71,72,49,224,63,990
1648892704882,60,295,75,69,70,50,222,63,988
1648892704893,58,296,75,69,68,50,221,62,988
1648892704901,55,296,79,73,67,47,222,66,988
1648892704909,56,299,71,68,72,53,219,62,991
1648892704918,57,293,74,70,70,51,219,60,989
1648892704928,56,294,77,70,69,49,223,62,991
1648892704938,57,293,72,72,77,48,218,65,996
1648892704946,60,298,76,66,69,49,224,63,991
1648892704954,58,302,78,71,73,52,228,61,990
1648892704962,58,294,72,68,73,51,221,65,991
1648892704970,60,295,77,71,71,48,225,64,991
1648892704978,57,294,80,73,71,53,226,64,989
1648892704986,59,300,80,69,69,52,222,70,992
1648892704994,58,294,73,74,76,49,222,65,1000
1648892705002,54,297,77,69,72,52,225,65,995
1648892705010,54,293,80,72,70,49,226,67,991
1648892705019,60,302,77,70,75,47,220,65,998
1648892705032,59,302,74,68,73,46,221,70,997
1648892705040,49,299,75,74,75,48,224,69,998
1648892705048,53,297,79,74,72,51,224,65,998
1648892705056,52,297,80,74,71,47,220,62,998
1648892705063,55,302,80,73,75,48,224,67,998
1648892705071,54,302,76,70,72,50,226,67,994
1648892705080,55,295,74,74,74,48,224,63,995
1648892705088,58,304,75,69,73,47,225,70,992
1648892705095,57,269,75,69,73,49,224,67,994
1648892705103,53,301,79,71,66,49,228,61,991
1648892705111,56,299,75,66,73,49,222,68,999
1648892705119,58,297,75,71,72,48,221,63,1000
1648892705129,56,303,76,68,74,47,225,65,998
1648892705139,55,296,74,72,69,48,231,66,993
1648892705147,56,300,79,70,70,52,231,68,998
1648892705155,60,298,75,73,76,47,225,67,993
1648892705162,59,306,75,72,68,51,223,60,998
1648892705172,66,303,74,74,69,51,227,65,1001
1648892705180,57,300,78,73,68,50,228,65,990
1648892705188,53,307,77,74,74,50,227,63,995
1648892705198,58,305,77,69,76,56,227,61,996
1648892705207,51,301,78,73,79,51,228,65,998
1648892705216,54,302,74,69,72,49,227,64,1003
1648892705223,56,304,77,75,71,41,226,64,996
1648892705231,59,302,82,73,71,55,226,65,1000
1648892705239,51,300,80,73,68,48,226,63,998
1648892705247,56,303,83,76,74,48,224,71,1006
1648892705255,56,301,77,71,70,49,224,67,1001
1648892705263,50,305,78,73,70,49,227,68,1002
1648892705272,57,305,65,69,79,56,219,57,1010
1648892705281,57,300,73,81,89,48,221,66,1029
1648892705289,42,305,91,77,61,63,234,51,1013
1648892705297,39,300,84,78,64,48,246,69,996
1648892705305,46,322,71,66,78,67,227,59,994
1648892705313,53,302,75,66,78,59,214,69,1025
1648892705324,54,298,72,74,72,50,226,63,1004
1648892705335,51,305,78,75,70,51,231,64,1002
1648892705343,53,305,79,70,68,46,229,66,1005
1648892705350,58,300,74,74,74,52,227,59,1005
1648892705358,59,307,76,72,70,47,229,65,1001
1648892705366,57,300,77,73,72,49,225,68,1005
1648892705374,56,304,78,74,74,51,227,66,1005
