Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1650986962295,40,168,67,23,56,30,85,55,773
1650986962303,42,166,59,23,57,27,84,49,774
1650986962313,42,172,67,22,61,29,88,55,778
1650986962321,36,171,61,22,62,31,86,57,774
1650986962328,43,170,63,20,57,29,85,56,775
1650986962336,40,176,70,18,57,32,88,55,776
1650986962345,42,170,63,20,57,33,92,54,770
1650986962353,35,169,65,20,60,30,82,52,773
1650986962361,42,171,63,22,57,32,84,52,776
1650986962369,48,174,65,19,58,30,87,52,778
1650986962378,41,173,63,20,53,28,86,50,779
1650986962385,39,169,64,20,54,29,83,53,773
1650986962393,36,170,66,22,57,24,81,54,771
1650986962403,42,173,63,22,58,26,88,50,774
1650986962411,46,175,65,19,59,27,83,51,775
1650986962419,45,173,67,23,56,30,83,52,776
1650986962427,37,172,62,21,60,35,84,53,779
1650986962436,42,172,62,20,58,29,86,54,775
1650986962444,38,172,69,22,57,31,86,54,774
1650986962451,46,172,64,26,55,29,85,49,774
1650986962461,45,170,62,22,58,27,81,54,772
1650986962469,47,173,69,19,61,28,87,52,774
1650986962479,40,176,65,23,56,30,88,56,776
1650986962487,44,174,60,22,54,28,89,57,777
1650986962496,41,175,67,22,60,30,87,53,774
1650986962504,44,171,65,23,58,30,88,55,773
1650986962512,43,170,66,21,57,30,85,57,777
1650986962521,43,176,66,21,57,29,85,52,770
1650986962529,39,175,65,22,55,30,82,60,774
1650986962537,38,171,66,22,60,30,86,58,773
1650986962546,40,168,66,23,58,32,90,57,773
1650986962554,40,172,62,22,60,28,86,57,779
1650986962562,36,171,61,24,54,30,87,56,776
1650986962571,45,167,65,21,56,32,84,54,776
1650986962580,42,169,65,21,54,32,86,54,773
1650986962587,36,172,68,24,60,28,85,54,777
1650986962597,39,174,66,24,58,30,84,51,775
1650986962605,40,172,62,20,60,27,82,51,776
1650986962612,39,173,65,20,58,29,81,51,776
1650986962622,41,175,62,22,54,30,86,54,773
1650986962630,38,170,65,21,56,25,87,53,776
1650986962638,43,174,68,23,61,32,86,56,776
1650986962645,38,174,66,25,52,32,88,54,774
1650986962655,40,170,66,21,56,29,87,51,778
1650986962663,39,172,62,21,56,30,83,56,775
1650986962672,40,168,63,17,58,25,84,55,777
1650986962680,42,176,70,20,56,32,85,50,772
1650986962687,37,169,64,20,60,25,84,55,770
1650986962695,41,167,63,20,56,31,85,50,775
1650986962704,38,171,63,24,58,27,87,54,776
1650986962712,39,170,62,21,61,28,83,54,773
1650986962720,40,174,68,21,56,31,83,56,779
1650986962727,37,177,63,22,60,32,88,52,770
1650986962737,39,177,66,24,54,28,81,53,774
1650986962744,40,175,66,18,59,32,90,51,782
1650986962752,43,176,68,20,55,32,82,53,774
1650986962760,41,172,65,23,53,28,81,54,775
1650986962768,40,170,64,20,54,31,84,54,776
1650986962777,47,169,64,27,62,27,85,57,776
1650986962784,38,172,59,18,54,28,85,55,779
1650986962792,40,170,60,23,58,32,84,52,770
1650986962800,40,173,63,21,58,30,83,53,775
1650986962808,41,166,64,20,58,29,81,52,774
1650986962816,39,172,64,17,56,27,84,57,775
1650986962825,41,170,66,25,58,29,87,52,775
1650986962834,42,174,66,19,57,31,89,52,778
1650986962842,40,174,62,21,55,30,84,56,774
1650986962850,41,176,66,19,54,29,84,53,776
1650986962860,45,176,63,22,60,32,87,54,777
1650986962867,37,172,65,24,58,33,85,55,777
1650986962875,41,173,65,23,57,32,86,51,777
1650986962883,44,172,62,21,54,29,85,52,774
1650986962891,38,169,63,19,55,31,92,55,776
1650986962900,42,173,65,20,59,31,86,57,778
1650986962908,40,173,65,20,60,37,89,59,775
1650986962916,42,173,68,23,61,34,88,55,776
1650986962926,37,168,66,24,57,32,83,56,781
1650986962933,38,168,61,20,56,26,83,53,771
1650986962941,38,169,66,20,57,30,83,56,778
1650986962949,41,171,65,21,54,25,84,55,772
1650986962957,36,171,62,22,60,30,81,55,778
1650986962966,45,174,63,22,55,26,84,55,777
1650986962974,43,175,63,27,54,32,86,54,781
1650986962983,40,168,67,24,57,30,85,54,774
1650986962990,41,171,64,17,55,28,88,52,774
1650986963000,39,173,62,19,56,27,84,55,777
1650986963008,44,172,62,18,55,28,85,51,773
1650986963016,38,171,64,22,57,30,85,54,774
1650986963023,35,170,65,21,57,34,88,53,777
1650986963031,40,170,69,22,54,30,82,56,777
1650986963041,45,169,60,21,55,25,86,56,775
1650986963048,39,175,64,22,56,30,82,57,778
1650986963056,38,169,64,21,57,33,82,54,772
1650986963066,45,175,69,22,53,28,78,55,777
1650986963073,40,171,64,21,59,29,87,52,774
1650986963081,40,170,61,21,53,27,85,54,776
1650986963091,45,175,67,21,61,29,84,55,772
1650986963100,42,175,64,21,53,27,84,52,774
1650986963108,45,175,68,25,54,28,85,51,776
1650986963115,43,173,66,23,53,29,87,55,777
1650986963125,37,169,62,20,57,27,85,52,776
1650986963133,38,169,65,27,58,35,83,54,776
1650986963140,41,170,62,24,59,32,79,53,776
1650986963148,38,167,63,22,57,26,83,59,777
1650986963156,39,173,60,21,53,26,81,54,774
1650986963164,41,172,66,23,58,30,87,54,780
